Variable,Description,,,,,,,,,,,,,,,,,,,,,,
q56base,Look after/provide support to family etc. for physical or mental ill health/problems in old age - Total responses,,,,,,,,,,,,,,,,,,,,,,
q56_1,Look after/provide support to family etc. for physical or mental ill health/problems in old age - No,,,,,,,,,,,,,,,,,,,,,,
q56_2,"Look after/provide support to family etc. for physical or mental ill health/problems in old age - Yes, 1 to 9 hours a week",,,,,,,,,,,,,,,,,,,,,,
q56_3,"Look after/provide support to family etc. for physical or mental ill health/problems in old age - Yes, 10 to 19 hours a week",,,,,,,,,,,,,,,,,,,,,,
q56_4,"Look after/provide support to family etc. for physical or mental ill health/problems in old age - Yes, 20 to 34 hours a week",,,,,,,,,,,,,,,,,,,,,,
q56_5,"Look after/provide support to family etc. for physical or mental ill health/problems in old age - Yes, 35 to 49 hours a week",,,,,,,,,,,,,,,,,,,,,,
q56_6,"Look after/provide support to family etc. for physical or mental ill health/problems in old age - Yes, 50 or more hours a week",,,,,,,,,,,,,,,,,,,,,,
q56_23456,Look after/provide support to family etc. for physical or mental ill health/problems in old age - Summary result - Yes (Combined all 'yes' responses),,,,,,,,,,,,,,,,,,,,,,
q53base,Parent or legal guardian - Total responses,,,,,,,,,,,,,,,,,,,,,,
q53_1,Parent or legal guardian - Yes,,,,,,,,,,,,,,,,,,,,,,
q53_2,Parent or legal guardian - No,,,,,,,,,,,,,,,,,,,,,,
q54base,Deaf and use sign language - Total responses,,,,,,,,,,,,,,,,,,,,,,
q54_1,Deaf and use sign language - Yes,,,,,,,,,,,,,,,,,,,,,,
q54_2,Deaf and use sign language - No,,,,,,,,,,,,,,,,,,,,,,
q55base,Smoking habits - Total responses,,,,,,,,,,,,,,,,,,,,,,
q55_1,Smoking habits - Never smoked,,,,,,,,,,,,,,,,,,,,,,
q55_2,Smoking habits - Former smoker,,,,,,,,,,,,,,,,,,,,,,
q55_3,Smoking habits - Occasional smoker,,,,,,,,,,,,,,,,,,,,,,
q55_4,Smoking habits - Regular smoker,,,,,,,,,,,,,,,,,,,,,,
q57base,Sexual orientation - Total responses,,,,,,,,,,,,,,,,,,,,,,
q57_1,Sexual orientation - Heterosexual or straight,,,,,,,,,,,,,,,,,,,,,,
q57_2,Sexual orientation - Gay / Lesbian,,,,,,,,,,,,,,,,,,,,,,
q57_3,Sexual orientation - Bisexual,,,,,,,,,,,,,,,,,,,,,,
q57_4,Sexual orientation - Other,,,,,,,,,,,,,,,,,,,,,,
q57_5,Sexual orientation - I would prefer not to say,,,,,,,,,,,,,,,,,,,,,,
q58base,Religion - Total responses,,,,,,,,,,,,,,,,,,,,,,
q58_1,Religion - No religion,,,,,,,,,,,,,,,,,,,,,,
q58_2,Religion - Buddhist,,,,,,,,,,,,,,,,,,,,,,
q58_3,Religion - Christian,,,,,,,,,,,,,,,,,,,,,,
q58_4,Religion - Hindu,,,,,,,,,,,,,,,,,,,,,,
q58_5,Religion - Jewish,,,,,,,,,,,,,,,,,,,,,,
q58_6,Religion - Muslim,,,,,,,,,,,,,,,,,,,,,,
q58_7,Religion - Sikh,,,,,,,,,,,,,,,,,,,,,,
q58_8,Religion - Other,,,,,,,,,,,,,,,,,,,,,,
q58_9,Religion - I would prefer not to say,,,,,,,,,,,,,,,,,,,,,,
Q3_1pct,Ease of getting through to someone at GP practice on the phone - % Very easy (base excluding 'haven't tried'),,,,,,,,,,,,,,,,,,,,,,
Q3_2pct,Ease of getting through to someone at GP practice on the phone - % Fairly easy (base excluding 'haven't tried'),,,,,,,,,,,,,,,,,,,,,,
Q3_3pct,Ease of getting through to someone at GP practice on the phone - % Not very easy (base excluding 'haven't tried'),,,,,,,,,,,,,,,,,,,,,,
Q3_4pct,Ease of getting through to someone at GP practice on the phone - % Not at all easy (base excluding 'haven't tried'),,,,,,,,,,,,,,,,,,,,,,
Q3_5pct,Ease of getting through to someone at GP practice on the phone - % Haven't tried,,,,,,,,,,,,,,,,,,,,,,
Q3_12pct,"Ease of getting through to someone at GP practice on the phone - % Summary result - Easy (Combined 'very easy' and 'fairly easy' responses, base excluding 'haven't tried')",,,,,,,,,,,,,,,,,,,,,,
Q4_1pct,Helpfulness of receptionists at GP practice - % Very helpful (base excluding 'don't know'),,,,,,,,,,,,,,,,,,,,,,
Q4_2pct,Helpfulness of receptionists at GP practice - % Fairly helpful (base excluding 'don't know'),,,,,,,,,,,,,,,,,,,,,,
Q4_3pct,Helpfulness of receptionists at GP practice - % Not very helpful (base excluding 'don't know'),,,,,,,,,,,,,,,,,,,,,,
Q4_4pct,Helpfulness of receptionists at GP practice - % Not at all helpful (base excluding 'don't know'),,,,,,,,,,,,,,,,,,,,,,
Q4_5pct,Helpfulness of receptionists at GP practice - % Don't know,,,,,,,,,,,,,,,,,,,,,,
Q4_12pct,"Helpfulness of receptionists at GP practice - % Summary result - Helpful (Combined 'very helpful' and 'fairly helpful' responses, base excluding 'don't know')",,,,,,,,,,,,,,,,,,,,,,
Q114_1pct,Use of general practice online services in past 12 months - % Booking appointments online,,,,,,,,,,,,,,,,,,,,,,
Q114_2pct,Use of general practice online services in past 12 months - % Ordering repeat prescriptions online,,,,,,,,,,,,,,,,,,,,,,
Q114_3pct,Use of general practice online services in past 12 months - % Accessing medical records online,,,,,,,,,,,,,,,,,,,,,,
Q114_4pct,Use of general practice online services in past 12 months - % Had an online consultation or appointment (for example completed an online form or had a video call),,,,,,,,,,,,,,,,,,,,,,
Q114_5pct,Use of general practice online services in past 12 months - % None of these,,,,,,,,,,,,,,,,,,,,,,
Q73_1pct,Ease of using your GP practice's website to look for information or access services - % Very easy (base excluding 'haven't tried'),,,,,,,,,,,,,,,,,,,,,,
Q73_2pct,Ease of using your GP practice's website to look for information or access services - % Fairly easy (base excluding 'haven't tried'),,,,,,,,,,,,,,,,,,,,,,
Q73_3pct,Ease of using your GP practice's website to look for information or access services - % Not very easy (base excluding 'haven't tried'),,,,,,,,,,,,,,,,,,,,,,
Q73_4pct,Ease of using your GP practice's website to look for information or access services - % Not at all easy (base excluding 'haven't tried'),,,,,,,,,,,,,,,,,,,,,,
Q73_5pct,Ease of using your GP practice's website to look for information or access services - % Haven't tried,,,,,,,,,,,,,,,,,,,,,,
Q73_12pct,"Ease of using your GP practice's website to look for information or access services - % Summary result - Easy (Combined 'very easy' and 'fairly easy', base excluding 'haven't tried')",,,,,,,,,,,,,,,,,,,,,,
Q74_1pct,Awareness of  general practice appointment times - % Before 8am on at least one weekday,,,,,,,,,,,,,,,,,,,,,,
Q74_2pct,Awareness of  general practice appointment times - % Weekdays between 8am and 6.30pm,,,,,,,,,,,,,,,,,,,,,,
Q74_3pct,Awareness of  general practice appointment times - % After 6.30pm on a weekday,,,,,,,,,,,,,,,,,,,,,,
Q74_4pct,Awareness of  general practice appointment times - % On a Saturday,,,,,,,,,,,,,,,,,,,,,,
Q74_5pct,Awareness of  general practice appointment times - % On a Sunday,,,,,,,,,,,,,,,,,,,,,,
Q74_6pct,Awareness of  general practice appointment times - % Don't know,,,,,,,,,,,,,,,,,,,,,,
Q25_1pct,Satisfaction with general practice appointment times - % Very satisfied (base excluding 'I'm not sure when I can get an appointment'),,,,,,,,,,,,,,,,,,,,,,
Q25_2pct,Satisfaction with general practice appointment times - % Fairly satisfied (base excluding 'I'm not sure when I can get an appointment'),,,,,,,,,,,,,,,,,,,,,,
Q25_3pct,Satisfaction with general practice appointment times - % Neither satisfied nor dissatisfied (base excluding 'I'm not sure when I can get an appointment'),,,,,,,,,,,,,,,,,,,,,,
Q25_4pct,Satisfaction with general practice appointment times - % Fairly dissatisfied (base excluding 'I'm not sure when I can get an appointment'),,,,,,,,,,,,,,,,,,,,,,
Q25_5pct,Satisfaction with general practice appointment times - % Very dissatisfied (base excluding 'I'm not sure when I can get an appointment'),,,,,,,,,,,,,,,,,,,,,,
Q25_6pct,Satisfaction with general practice appointment times - % I'm not sure when I can get an appointment,,,,,,,,,,,,,,,,,,,,,,
Q25_12pct,"Satisfaction with general practice appointment times - % Summary result - Satisfied (Combined 'very satisfied' and 'fairly satisfied', base excluding 'I'm not sure when I can get an appointment')",,,,,,,,,,,,,,,,,,,,,,
Q8_1pct,"Have a preferred GP - % Yes, for all appointments (base excluding 'there is usually only one GP in my GP practice')",,,,,,,,,,,,,,,,,,,,,,
Q8_4pct,"Have a preferred GP - % Yes, for some appointments but not others (base excluding 'there is usually only one GP in my GP practice')",,,,,,,,,,,,,,,,,,,,,,
Q8_2pct,Have a preferred GP - % No (base excluding 'there is usually only one GP in my GP practice'),,,,,,,,,,,,,,,,,,,,,,
Q8_3pct,Have a preferred GP - % There is usually only one GP in my GP practice,,,,,,,,,,,,,,,,,,,,,,
Q8_14pct,"Have a preferred GP - % Summary result - Yes (Combined 'Yes, for all appointments' and 'Yes, for some appointments but not others' responses, base excluding 'there is usually only one GP in my GP practice')",,,,,,,,,,,,,,,,,,,,,,
Q9_1pct,Frequency of seeing or speaking to preferred GP - % Always or almost always (base excluding 'I have not tried'),,,,,,,,,,,,,,,,,,,,,,
Q9_2pct,Frequency of seeing or speaking to preferred GP - % A lot of the time (base excluding 'I have not tried'),,,,,,,,,,,,,,,,,,,,,,
Q9_3pct,Frequency of seeing or speaking to preferred GP - % Some of the time (base excluding 'I have not tried'),,,,,,,,,,,,,,,,,,,,,,
Q9_4pct,Frequency of seeing or speaking to preferred GP - % Never or almost never (base excluding 'I have not tried'),,,,,,,,,,,,,,,,,,,,,,
Q9_5pct,Frequency of seeing or speaking to preferred GP - % I have not tried,,,,,,,,,,,,,,,,,,,,,,
Q9_12pct,"Frequency of seeing or speaking to preferred GP - % Summary result - Always / A lot (combined 'always or almost always' and 'a lot of the time' responses, base excluding 'I have not tried')",,,,,,,,,,,,,,,,,,,,,,
Q75_1pct,"When last tried to make a general practice appointment, for self or for someone else - % In the past 3 months (base excluding 'don't know')",,,,,,,,,,,,,,,,,,,,,,
Q75_2pct,"When last tried to make a general practice appointment, for self or for someone else - % Between 3 and 6 months ago (base excluding 'don't know')",,,,,,,,,,,,,,,,,,,,,,
Q75_3pct,"When last tried to make a general practice appointment, for self or for someone else - % Between 6 and 12 months ago (base excluding 'don't know')",,,,,,,,,,,,,,,,,,,,,,
Q75_4pct,"When last tried to make a general practice appointment, for self or for someone else - % More than 12 months ago (base excluding 'don't know')",,,,,,,,,,,,,,,,,,,,,,
Q75_5pct,"When last tried to make a general practice appointment, for self or for someone else - % Don't know",,,,,,,,,,,,,,,,,,,,,,
Q75_6pct,"When last tried to make a general practice appointment, for self or for someone else - % I haven't tried to make an appointment since being registered with my current GP practice (base excluding 'don't know')",,,,,,,,,,,,,,,,,,,,,,
Q75_12pct,"When last tried to make a general practice appointment, for self or for someone else - % Summary result - In the past 6 months (Combined 'in the past 3 months' and 'between 3 and 6 months ago', base excluding 'don't know')",,,,,,,,,,,,,,,,,,,,,,
Q100_1pct,Actions taken before trying to get an appointment - % Used an online NHS service (including NHS 111 online),,,,,,,,,,,,,,,,,,,,,,
Q100_2pct,"Actions taken before trying to get an appointment - % Used a non-NHS online service, or looked online for information",,,,,,,,,,,,,,,,,,,,,,
Q100_3pct,Actions taken before trying to get an appointment - % Spoke to a pharmacist,,,,,,,,,,,,,,,,,,,,,,
Q100_4pct,Actions taken before trying to get an appointment - % Tried to treat myself / the person I was making this appointment for (for example with medication),,,,,,,,,,,,,,,,,,,,,,
Q100_5pct,"Actions taken before trying to get an appointment - % Called an NHS helpline, such as NHS 111",,,,,,,,,,,,,,,,,,,,,,
Q100_6pct,Actions taken before trying to get an appointment - % Contacted or used another NHS service,,,,,,,,,,,,,,,,,,,,,,
Q100_7pct,Actions taken before trying to get an appointment - % Asked for advice from a friend or family member,,,,,,,,,,,,,,,,,,,,,,
Q100_8pct,Actions taken before trying to get an appointment - % Tried to get information or advice elsewhere (from a non-NHS service),,,,,,,,,,,,,,,,,,,,,,
Q100_9pct,Actions taken before trying to get an appointment - % I did not try to get information or advice,,,,,,,,,,,,,,,,,,,,,,
Q11_1pct,When would you have liked this appointment to be - % On the same day,,,,,,,,,,,,,,,,,,,,,,
Q11_2pct,When would you have liked this appointment to be - % On the next day,,,,,,,,,,,,,,,,,,,,,,
Q11_3pct,When would you have liked this appointment to be - % A few days later,,,,,,,,,,,,,,,,,,,,,,
Q11_4pct,When would you have liked this appointment to be  - % A week or more later,,,,,,,,,,,,,,,,,,,,,,
Q11_5pct,When would you have liked this appointment to be  - % I didn't have a specific day in mind,,,,,,,,,,,,,,,,,,,,,,
Q11_6pct,When would you have liked this appointment to be  - % Can't remember,,,,,,,,,,,,,,,,,,,,,,
Q101_1pct,How did you try to book the appointment - % In person,,,,,,,,,,,,,,,,,,,,,,
Q101_2pct,"How did you try to book the appointment - % By phone, through my practice",,,,,,,,,,,,,,,,,,,,,,
Q101_3pct,How did you try to book the appointment - % By automated telephone booking,,,,,,,,,,,,,,,,,,,,,,
Q101_4pct,"How did you try to book the appointment - % Online, including on a website or through an app",,,,,,,,,,,,,,,,,,,,,,
Q101_5pct,How did you try to book the appointment - % In another way,,,,,,,,,,,,,,,,,,,,,,
Q115_1pct,"Were you asked for any information about your reasons for making the appointment - % Yes, during a phone call (base excluding 'don’t know / can’t remember')",,,,,,,,,,,,,,,,,,,,,,
Q115_2pct,"Were you asked for any information about your reasons for making the appointment - % Yes, during a face-to-face conversation (base excluding 'don’t know / can’t remember')",,,,,,,,,,,,,,,,,,,,,,
Q115_3pct,"Were you asked for any information about your reasons for making the appointment - % Yes, in an online form (base excluding 'don’t know / can’t remember')",,,,,,,,,,,,,,,,,,,,,,
Q115_4pct,"Were you asked for any information about your reasons for making the appointment - % Yes, by email (base excluding 'don’t know / can’t remember')",,,,,,,,,,,,,,,,,,,,,,
Q115_5pct,"Were you asked for any information about your reasons for making the appointment - % Yes, during a video call (base excluding 'don’t know / can’t remember')",,,,,,,,,,,,,,,,,,,,,,
Q115_6pct,Were you asked for any information about your reasons for making the appointment - % I was not asked for information (base excluding 'don’t know / can’t remember'),,,,,,,,,,,,,,,,,,,,,,
Q115_7pct,Were you asked for any information about your reasons for making the appointment - % don't know / can't remember,,,,,,,,,,,,,,,,,,,,,,
Q115_12345pct,"Were you asked for any information about your reasons for making the appointment  - % Summary result - Yes (Combined 'Yes' answer codes 1, 2, 3, 4, and 5, base excluding 'don’t know / can’t remember')",,,,,,,,,,,,,,,,,,,,,,
Q116_1pct,Who asked you for information about your reasons for making an appointment - % A receptionist,,,,,,,,,,,,,,,,,,,,,,
Q116_2pct,Who asked you for information about your reasons for making an appointment - % A healthcare professional,,,,,,,,,,,,,,,,,,,,,,
Q116_3pct,Who asked you for information about your reasons for making an appointment - % Don't know / can't remember,,,,,,,,,,,,,,,,,,,,,,
Q103_1pct,"Whether offered a choice of appointment - % Yes, a choice of place (for an appointment in person)  (base excluding 'can't remember' and 'I did not need a choice')",,,,,,,,,,,,,,,,,,,,,,
Q103_2pct,"Whether offered a choice of appointment - % Yes, a choice of time or day (base excluding 'can't remember' and 'I did not need a choice')",,,,,,,,,,,,,,,,,,,,,,
Q103_3pct,"Whether offered a choice of appointment - % Yes, a choice of healthcare professional (base excluding 'can't remember' and 'I did not need a choice')",,,,,,,,,,,,,,,,,,,,,,
Q103_4pct,"Whether offered a choice of appointment - % Yes, a choice of type of appointment (phone call, online, video call, in person) (base excluding 'can't remember' and 'I did not need a choice')",,,,,,,,,,,,,,,,,,,,,,
Q103_5pct,Whether offered a choice of appointment - % None of these (base excluding 'can't remember' and 'I did not need a choice'),,,,,,,,,,,,,,,,,,,,,,
Q103_6pct,Whether offered a choice of appointment - % Can't remember,,,,,,,,,,,,,,,,,,,,,,
Q103_7pct,Whether offered a choice of appointment - %  I did not need a choice,,,,,,,,,,,,,,,,,,,,,,
Q103_1234pct,"Whether offered a choice of appointment- Summary result - % Yes (Combined 'yes' answer codes 1, 2, 3 and 4), base excluding 'can't remember' and 'I did not need a choice')",,,,,,,,,,,,,,,,,,,,,,
Q104_1pct,"Satisfaction with appointment offered - % Yes, and I accepted an appointment (base excluding ' I was not offered an appointment')",,,,,,,,,,,,,,,,,,,,,,
Q104_2pct,"Satisfaction with appointment offered - % No, but I still took an appointment (base excluding ' I was not offered an appointment')",,,,,,,,,,,,,,,,,,,,,,
Q104_3pct,"Satisfaction with appointment offered - % No, and I did not take an appointment (base excluding ' I was not offered an appointment')",,,,,,,,,,,,,,,,,,,,,,
Q104_4pct,Satisfaction with appointment offered - % I was not offered an appointment,,,,,,,,,,,,,,,,,,,,,,
Q104_12pct,"Satisfaction with appointment offered - % Summary result - Accepted appointment (Combined 'yes, and I accepted an appointment' and 'no, but I still took an appointment' responses, base excluding ' I was not offered an appointment')",,,,,,,,,,,,,,,,,,,,,,
Q105_1pct,Reason for not getting appointment - % There weren't any appointments available for the time or day I wanted,,,,,,,,,,,,,,,,,,,,,,
Q105_2pct,Reason for not getting appointment - % The appointment was at too short notice,,,,,,,,,,,,,,,,,,,,,,
Q105_3pct,Reason for not getting appointment - % The appointment wasn't soon enough,,,,,,,,,,,,,,,,,,,,,,
Q105_4pct,Reason for not getting appointment - % I couldn't book ahead at my GP practice,,,,,,,,,,,,,,,,,,,,,,
Q105_5pct,Reason for not getting appointment - % There weren't any appointments at the place I wanted,,,,,,,,,,,,,,,,,,,,,,
Q105_6pct,Reason for not getting appointment - % The appointment was too far away / too difficult to get to,,,,,,,,,,,,,,,,,,,,,,
Q105_7pct,Reason for not getting appointment - % I couldn't see my preferred GP,,,,,,,,,,,,,,,,,,,,,,
Q105_8pct,Reason for not getting appointment - % There weren't any appointments with the healthcare professional I wanted,,,,,,,,,,,,,,,,,,,,,,
Q105_9pct,Reason for not getting appointment - % The type of appointment I wanted was not available,,,,,,,,,,,,,,,,,,,,,,
Q105_10pct,Reason for not getting appointment - % I was not offered an appointment,,,,,,,,,,,,,,,,,,,,,,
Q105_11pct,Reason for not getting appointment - % My practice helped in another way,,,,,,,,,,,,,,,,,,,,,,
Q105_12pct,Reason for not getting appointment - % Another reason,,,,,,,,,,,,,,,,,,,,,,
Q106_1pct,Action after not accepting appointment or not being offered an appointment - % Got an appointment for a different day,,,,,,,,,,,,,,,,,,,,,,
Q106_2pct,"Action after not accepting appointment or not being offered an appointment - % Called an NHS helpline, such as NHS 111",,,,,,,,,,,,,,,,,,,,,,
Q106_3pct,Action after not accepting appointment or not being offered an appointment - % Used an online NHS service (including NHS 111 online),,,,,,,,,,,,,,,,,,,,,,
Q106_4pct,"Action after not accepting appointment or not being offered an appointment - % Used a non-NHS online service, or looked online for information",,,,,,,,,,,,,,,,,,,,,,
Q106_5pct,Action after not accepting appointment or not being offered an appointment - % Went to A&E,,,,,,,,,,,,,,,,,,,,,,
Q106_6pct,Action after not accepting appointment or not being offered an appointment - % Spoke to a pharmacist,,,,,,,,,,,,,,,,,,,,,,
Q106_7pct,Action after not accepting appointment or not being offered an appointment - % Contacted or used another NHS service,,,,,,,,,,,,,,,,,,,,,,
Q106_8pct,Action after not accepting appointment or not being offered an appointment - % Contacted or used another non-NHS service,,,,,,,,,,,,,,,,,,,,,,
Q106_9pct,Action after not accepting appointment or not being offered an appointment - % Decided to contact my practice another time,,,,,,,,,,,,,,,,,,,,,,
Q106_10pct,Action after not accepting appointment or not being offered an appointment - % Spoke to a friend or family member,,,,,,,,,,,,,,,,,,,,,,
Q106_11pct,Action after not accepting appointment or not being offered an appointment - % My practice helped in another way,,,,,,,,,,,,,,,,,,,,,,
Q106_12pct,Action after not accepting appointment or not being offered an appointment - % Didn't see or speak to anyone,,,,,,,,,,,,,,,,,,,,,,
Q13_NEW_1pct,What type of appointment did you get - % To speak to someone on the phone,,,,,,,,,,,,,,,,,,,,,,
Q13_NEW_2pct,What type of appointment did you get - % To see someone at my GP practice,,,,,,,,,,,,,,,,,,,,,,
Q13_NEW_3pct,What type of appointment did you get - % To see someone at another general practice location,,,,,,,,,,,,,,,,,,,,,,
Q13_NEW_4pct,"What type of appointment did you get - % To speak to someone online, for example on a video call",,,,,,,,,,,,,,,,,,,,,,
Q13_NEW_5pct,What type of appointment did you get - % For a home visit,,,,,,,,,,,,,,,,,,,,,,
Q13_NEW_14pct,"What type of appointment did you get - % Summary result - Remote appointment (Combined 'to speak to someone on the phone' and 'to speak to someone online, for example on a video call' responses)",,,,,,,,,,,,,,,,,,,,,,
Q13_NEW_235pct,What type of appointment did you get - % Summary result - In-person appointment (Combined 'to see someone at my GP practice' and 'to see someone at another general practice location' and 'for a home visit' responses),,,,,,,,,,,,,,,,,,,,,,
Q14_1pct,How long until the appointment took place - % On the same day,,,,,,,,,,,,,,,,,,,,,,
Q14_2pct,How long until the appointment took place - % On the next day,,,,,,,,,,,,,,,,,,,,,,
Q14_3pct,How long until the appointment took place - % A few days later,,,,,,,,,,,,,,,,,,,,,,
Q14_4pct,How long until the appointment took place - % A week or more later,,,,,,,,,,,,,,,,,,,,,,
Q14_5pct,How long until the appointment took place - % Can't remember,,,,,,,,,,,,,,,,,,,,,,
Q18_1pct,Overall experience of making an appointment - % Very good,,,,,,,,,,,,,,,,,,,,,,
Q18_2pct,Overall experience of making an appointment - % Fairly good,,,,,,,,,,,,,,,,,,,,,,
Q18_3pct,Overall experience of making an appointment - % Neither good nor poor,,,,,,,,,,,,,,,,,,,,,,
Q18_4pct,Overall experience of making an appointment - % Fairly poor,,,,,,,,,,,,,,,,,,,,,,
Q18_5pct,Overall experience of making an appointment - % Very poor,,,,,,,,,,,,,,,,,,,,,,
Q18_12pct,Overall experience of making an appointment - % Summary result - Good (Combined 'very good' and 'fairly good' responses),,,,,,,,,,,,,,,,,,,,,,
Q83_1pct,When last general practice appointment was - % In the past 3 months,,,,,,,,,,,,,,,,,,,,,,
Q83_2pct,When last general practice appointment was - % Between 3 and 6 months ago,,,,,,,,,,,,,,,,,,,,,,
Q83_3pct,When last general practice appointment was - % Between 6 and 12 months ago,,,,,,,,,,,,,,,,,,,,,,
Q83_4pct,When last general practice appointment was - % More than 12 months ago,,,,,,,,,,,,,,,,,,,,,,
Q83_5pct,When last general practice appointment was - % I haven't had an appointment since being registered with my current GP practice,,,,,,,,,,,,,,,,,,,,,,
Q83_12pct,When last general practice appointment was - % Summary result - In the past 6 months (Combined 'in the past 3 months' and 'between 3 and 6 months ago' responses),,,,,,,,,,,,,,,,,,,,,,
Q107_1pct,What type of appointment was your last general practice appointment - % To speak to someone on the phone,,,,,,,,,,,,,,,,,,,,,,
Q107_2pct,What type of appointment was your last general practice appointment - % To see someone at my GP practice,,,,,,,,,,,,,,,,,,,,,,
Q107_3pct,What type of appointment was your last general practice appointment - % To see someone at another general practice location,,,,,,,,,,,,,,,,,,,,,,
Q107_4pct,What type of appointment was your last general practice appointment - % To speak to someone online (for example on a video call),,,,,,,,,,,,,,,,,,,,,,
Q107_5pct,What type of appointment was your last general practice appointment - % For a home visit,,,,,,,,,,,,,,,,,,,,,,
Q107_14pct,What type of appointment was your last general practice appointment - % Summary result - Remote appointment (Combined 'to speak to someone on the phone' and 'to speak to someone online (for example on a video call)' responses),,,,,,,,,,,,,,,,,,,,,,
Q107_235pct,What type of appointment was your last general practice appointment - % Summary result - In-person appointment (Combined 'to see someone at my GP practice' and 'to see someone at another general practice location' and 'for a home visit' responses),,,,,,,,,,,,,,,,,,,,,,
Q108_1pct,"Were you given a time for the appointment - % Yes, I was given a set time (base excluding 'can't remember/don't know')",,,,,,,,,,,,,,,,,,,,,,
Q108_2pct,Were you given a time for the appointment - % I was told I would be contacted between two times or during a set period such as a morning or afternoon (base excluding 'can't remember/don't know'),,,,,,,,,,,,,,,,,,,,,,
Q108_3pct,"Were you given a time for the appointment - % No, I was not given a time (base excluding 'can't remember/don't know')",,,,,,,,,,,,,,,,,,,,,,
Q108_4pct,Were you given a time for the appointment - % Can't remember / don't know,,,,,,,,,,,,,,,,,,,,,,
Q108_12pct,"Were you given a time for the appointment - % Summary result - Yes  (Combined answer codes 1 and 2, base excluding 'can't remember/don't know')",,,,,,,,,,,,,,,,,,,,,,
Q117_1pct,Whether appointment happened at time or during slot given - % Earlier (base excluding 'can't remember'),,,,,,,,,,,,,,,,,,,,,,
Q117_2pct,Whether appointment happened at time or during slot given - % On time or during slot (base excluding 'can't remember'),,,,,,,,,,,,,,,,,,,,,,
Q117_3pct,Whether appointment happened at time or during slot given - % Later (base excluding 'can't remember'),,,,,,,,,,,,,,,,,,,,,,
Q117_4pct,Whether appointment happened at time or during slot given - % Can't remember,,,,,,,,,,,,,,,,,,,,,,
Q84_1pct,Who last general practice appointment with - % A GP,,,,,,,,,,,,,,,,,,,,,,
Q84_2pct,Who last general practice appointment with - % A nurse,,,,,,,,,,,,,,,,,,,,,,
Q84_3pct,Who last general practice appointment with - % A general practice pharmacist,,,,,,,,,,,,,,,,,,,,,,
Q84_4pct,Who last general practice appointment with - % A mental health professional,,,,,,,,,,,,,,,,,,,,,,
Q84_5pct,Who last general practice appointment with - % Another healthcare professional,,,,,,,,,,,,,,,,,,,,,,
Q84_6pct,Who last general practice appointment with - % Don't know / not sure who I saw,,,,,,,,,,,,,,,,,,,,,,
Q86a_1pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Giving you enough time - % Very good (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86a_2pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Giving you enough time - % Good (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86a_3pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Giving you enough time - % Neither good nor poor (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86a_4pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Giving you enough time - % Poor (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86a_5pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Giving you enough time - % Very poor (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86a_6pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Giving you enough time - % Doesn't apply",,,,,,,,,,,,,,,,,,,,,,
Q86a_12pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Giving you enough time - % Summary result - Good (Combined 'very good' and 'good' responses, base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86b_1pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Listening to you - % Very good (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86b_2pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Listening to you - % Good (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86b_3pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Listening to you - % Neither good nor poor (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86b_4pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Listening to you - % Poor (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86b_5pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Listening to you - % Very poor (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86b_6pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Listening to you - % Doesn't apply",,,,,,,,,,,,,,,,,,,,,,
Q86b_12pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Listening to you - % Summary result - Good (Combined 'very good' and 'good' responses, base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86e_1pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Treating you with care and concern - % Very good (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
Q86e_2pct,"Last time you had a general practice appointment, how good was the healthcare professional at: Treating you with care and concern - % Good (base excluding 'doesn't apply')",,,,,,,,,,,,,,,,,,,,,,
